"Coins on Colnect","List exported on 2025-09-06 13:01:32 GMT+0"
"Launched by collector: ","Patterson Rainbird-Webb [Patterson-Rainbird-Webb]"
"Collector profile on Colnect at: ",https://colnect.com/en/collectors/collector/Patterson-Rainbird-Webb
"This list contains 100 Coins"
"The complete list is too big to be exported in full! Please export smaller lists."
"For the updated list on Colnect visit: ",https://colnect.com/en/coins/list/country/21o44o74o84o139o197o224o225o331/series/n370946-NOT-1816_-_Napoleon_II/catalog/270-World_Coins

Name,Country,Series,"Catalog Codes","Issued on","Last issue date",Distribution,Composition,EdgeVariety,Orientation,Shape,Rim,"Variant Year","Variant Mint Mark","Variant Note",Weight,Width,Height,Thickness,"Ord Wc",Currency,FaceValue,"Known mintage",Variant,Score,Accuracy,ZcoCoinMint,Themes,ItemInscription,Description,Link,List,Quantity,Condition,"Public Note","Private Note"
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1959,,"include medal alignment, km142.2",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1960,,Unknown,4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1961,,Unknown,4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1962,,Unknown,4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1963,,"include medal alignment, km142.2",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1964,,Unknown,4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1965,,"include medal alignment, km142.2",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1966,,Unknown,4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1967,,Unknown,4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1968,,Unknown,4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1969,,Unknown,4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1970,,"5,000 in ""fdc"" set SS2, include medal alignment, km142.2",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1971,,"10,000 in ""fdc"" set SS4",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1972,,"10,000 in ""fdc"" set SS6",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1973,,"15,000 in ""fdc"" set SS8",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1974,,"19,000 in ""fdc"" set SS10, include medal alignment, km142.2",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1975,,"45,752 in ""fdc"" set SS11",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1976,,"15,000 in ""fdc"" set SS12",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1977,,"45,938 in ""fdc"" set SS13, include medal alignment, km142.2",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
"1 Franc (French legend - Coin alignment)",Belgium,"1951~1993 - 5th King Baudouin I - Circulation","Col:BE-000084, WCC:km142.1",1950,1988,"Standard Circulation",Copper-Nickel,Reeded/grained,"Coin alignment ↑O↓",Circular,"Raised. Not decorated. Both sides",1978,,"46,237 in ""fdc"" set SS14, include medal alignment, km142.2",4,21,,1.6,26817,"fr - Belgian franc",1,801150000,2443,4.29,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Legends,Men,Ribbons,Plants (Flora),Cornucopias (Horn of Plenty),Crowns and Coronets","1951,RAU,BELGICUES","[b]Front[/b]: Crowned mirrored oak branch with 9 leaves  between (value, left) [b]1[/b] and (right) [b]F˹R˺[/b] (Francs)  legend: (lower-left/right, spacers/equals signs) [b]=[/b]  (bottom, state name in French) [b]BELGIQUE[/b]  [b]Back[/b]: Head of the goddess Ceres (on the left) (protector of the earth, crops and fertility), on the right cornucopia (Horn of Plenty)  designer: (below truncation) [b]RAU[/b] (Marcel Rau)   legend: (upper/lower-left, spacers/4-pointed stars) [b]x[/b]  (left, year) [b]1950[/b] until [b]1952[/b], [b]1954[/b] until [b]1956[/b], [b]1958[/b] until [b]1981[/b] or [b]1988[/b]   [b]Edge[/b]: G - grained, type: bars    Formerly known as: y57.1 earlier y57",https://colnect.com/coins/coin/2444,,,,,
